Id,Label,timeset,account,1,2,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,clustering
1598,1598,"<[8589741.0, 8864142.0]>",0x89788a62db2b73b1f4d2814d6329f2e22506f982,8589741,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1599,1599,"<[8589742.0, 8864142.0]>",0x793a3622df28e1be62796657da3e2c78eaf47210,8589742,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1600,1600,"<[8589742.0, 8864142.0]>",0x5fbee2af3f4c4d0e920a45109b81367b683efc29,8589742,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1601,1601,"<[8589743.0, 8864142.0]>",0x9c2d5cb7ec9f30e422466c05e72d314e46c9752c,8589743,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1602,1602,"<[8589743.0, 8864142.0]>",0x983cfa1207cdc318771517a08dbcc99105a5cfa8,8589743,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1603,1603,"<[8589744.0, 8864142.0]>",0x5835e8cffaf6f9907ae8e46552a030b3dbcdf643,8589744,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1604,1604,"<[8589744.0, 8864142.0]>",0x8ac3bbe7c1c9d0e3c59c09ff7f0049aedb5c5fa0,8589744,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1605,1605,"<[8589745.0, 8864142.0]>",0x523ee0845f2ace650270c37eec762d2bc574d762,8589745,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1606,1606,"<[8589745.0, 8864142.0]>",0x716e43ff4ff76ac75fcbcc6e51957dde25d8fbca,8589745,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1607,1607,"<[8589745.0, 8864142.0]>",0x43a5041a9d3029acedd202a47d5175baee9a8997,8589745,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1608,1608,"<[8589745.0, 8864142.0]>",0x296ed02aa2a269ca538977a8a95138397d074aa6,8589745,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1609,1609,"<[8589747.0, 8864142.0]>",0xd2ad5d568a417a2f878990701dcd45425c3a5139,8589747,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1610,1610,"<[8589747.0, 8864142.0]>",0x9b0f54a1abf13a5920dba9e303904781430a44eb,8589747,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1611,1611,"<[8589747.0, 8864142.0]>",0x1c933cc682ecec6fb4aa7a0edb3a2325a485ac62,8589747,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1612,1612,"<[8589748.0, 8864142.0]>",0x3ef48219776ab12e3432ee87e43eacb639d1832f,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1613,1613,"<[8589748.0, 8864142.0]>",0x9b654cbace1712ce24e0c8e3124525b13bbb6ac6,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1614,1614,"<[8589748.0, 8864142.0]>",0x430da9bdbc5521ee4999d17dfe2f02effde8390a,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1615,1615,"<[8589748.0, 8864142.0]>",0x254a38e24df09e73915b930c325cbe745549b77d,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1616,1616,"<[8589748.0, 8864142.0]>",0xa38f21d74e5151ad17c6a446c1bf491ebbd71790,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1617,1617,"<[8589748.0, 8864142.0]>",0x87cb16c38e15a5353ae7d84b896f23a5a275bee9,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1618,1618,"<[8589748.0, 8864142.0]>",0x694a7e38d2a0f008a517dfc8013f44d15829a278,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1619,1619,"<[8589748.0, 8864142.0]>",0xea48d52e0fed9c1ddf403dcdd6a14647d2fd3c93,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1620,1620,"<[8589748.0, 8864142.0]>",0xab0886444e8c9f681cb4b9aa6592f0e6d4eb9d67,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1621,1621,"<[8589748.0, 8864142.0]>",0x336dc914bfea24d0a9bc26072d24366d20590780,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1622,1622,"<[8589748.0, 8864142.0]>",0x79b6046d8a91090470bc4f1c703976d684e4901c,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1623,1623,"<[8589748.0, 8864142.0]>",0x883b08b6052bcce97b0475f33f8a6922f8fff61f,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1624,1624,"<[8589748.0, 8864142.0]>",0xd792ccd813acec969db428eb335fcd423871aabe,8589748,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1625,1625,"<[8589750.0, 8864142.0]>",0x631e2b545acce47de8a319d317684f72f5faa57e,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1626,1626,"<[8589750.0, 8864142.0]>",0x41b43d0f51b1e65b380a699a0339c4fea0c1d615,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1627,1627,"<[8589750.0, 8864142.0]>",0x6d22d16b9e82d8f1ab38b2238bcd65ee7a39bede,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1628,1628,"<[8589750.0, 8864142.0]>",0x350fd69a9337c46a7cfa31748ca28f4549557548,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1629,1629,"<[8589750.0, 8864142.0]>",0xf4199405caa595c321227d74247cca889bab5cde,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1630,1630,"<[8589750.0, 8864142.0]>",0xd62ceb2f4a4897bf3387daa514d714db4dc89775,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1631,1631,"<[8589750.0, 8864142.0]>",0x327d3d471b8df7c51d1cd52de97675ea587730f6,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1632,1632,"<[8589750.0, 8864142.0]>",0xa75131a51fc633265a3cd863bc4ae0210bbd3cf0,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1633,1633,"<[8589750.0, 8864142.0]>",0x6832055a91568e017b132d9aedc7f9c2e68f12ce,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1634,1634,"<[8589750.0, 8864142.0]>",0x950b9586af3ea85ded35acf952cece06fdb35869,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1635,1635,"<[8589750.0, 8864142.0]>",0xcf2a87f54ac9af0d4fa3c29eea192a8787496c6e,8589750,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1636,1636,"<[8589751.0, 8864142.0]>",0xd1a56b39b21f2e1fa2dba2153c68aa431a511730,8589751,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1637,1637,"<[8589751.0, 8864142.0]>",0x09c5d27ff176e777fa67aedc4ff40f53b2e3de4a,8589751,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1638,1638,"<[8589751.0, 8864142.0]>",0x10f86892b351ba857afbb61b9ccb9be728fa26cc,8589751,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1639,1639,"<[8589751.0, 8864142.0]>",0xc6571b71f80363b5bee75910fea00bed40c02228,8589751,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1640,1640,"<[8589751.0, 8864142.0]>",0x33af4ec63adb6ef244346ceee379e0b6331b656e,8589751,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1641,1641,"<[8589752.0, 8864142.0]>",0x9ef5355ffc20189a832086ca00193e8e7ef2327d,8589752,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1642,1642,"<[8589752.0, 8864142.0]>",0x54bc801049b410a27a07c5f215fc0b4a6d0c4926,8589752,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1643,1643,"<[8589752.0, 8864142.0]>",0xfc54dd33be2871d2f2de69ca32299889016bde57,8589752,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1644,1644,"<[8589752.0, 8864142.0]>",0xa14f497072609cb4906359cbee4d31d887675840,8589752,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1645,1645,"<[8589754.0, 8864142.0]>",0x0405432a24d9ecd204daf8dc3c6c442bda3a662c,8589754,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1646,1646,"<[8589755.0, 8864142.0]>",0x6589cbe9e7c400d81be498ed6e110a7ca7fdad55,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1647,1647,"<[8589755.0, 8864142.0]>",0x8db47385388257250446debc495ed2721d3efdd1,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1648,1648,"<[8589755.0, 8864142.0]>",0x803bdc8c2381181462fecdb8fc49a1bc43d63589,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1649,1649,"<[8589755.0, 8864142.0]>",0x2ec47be58924c0400b72443bb65ea7e4dda05f2b,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1650,1650,"<[8589755.0, 8864142.0]>",0x30201fc406273398c1a32da89c5e40854f0d57d9,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1651,1651,"<[8589755.0, 8864142.0]>",0x97a034b394df94e42f3c495c50b031d302d3d00f,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1652,1652,"<[8589755.0, 8864142.0]>",0x8fee6935be193fe015c18e63957ff0e5f9006183,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1653,1653,"<[8589755.0, 8864142.0]>",0x3cb5108b156496fd5780d07b97f66c22840c1151,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1654,1654,"<[8589755.0, 8864142.0]>",0x9e8303b8ea9a9d97079ef5aaf47228e78138bd7b,8589755,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1655,1655,"<[8589756.0, 8864142.0]>",0xb0fe6fb2e611c9978bfaa266588d0ef6bdb22098,8589756,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1656,1656,"<[8589757.0, 8864142.0]>",0x01c2dd18322d63eea368e2875cd6a613d94f2602,8589757,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1657,1657,"<[8589757.0, 8864142.0]>",0x6ff0039180d6563cf38a25790cc4ea0128c81c5d,8589757,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1658,1658,"<[8589757.0, 8864142.0]>",0xaf6855bccb4f4bb5b3816bffa221bfc96a486923,8589757,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1659,1659,"<[8589757.0, 8864142.0]>",0x9bc1bae6300c58b0f67cea307fe7a7913cae45dd,8589757,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1660,1660,"<[8589757.0, 8864142.0]>",0x39d235fd10f0d3092ed7a04bdfeec7fc4c8e7cb7,8589757,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1661,1661,"<[8589757.0, 8864142.0]>",0xa56693506c09f5c0daa14432b38173e1e6916282,8589757,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1662,1662,"<[8589759.0, 8864142.0]>",0x7c5cb4ccefc68fb936715dc40c3baef96881b7e2,8589759,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1663,1663,"<[8589759.0, 8864142.0]>",0x85eb029820ec5ffa6dc37da3ab4714f8bdd3943c,8589759,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1664,1664,"<[8589759.0, 8864142.0]>",0xd9ce7844a5a15bf17d3eaa8f6ca48e02c88e4c43,8589759,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1665,1665,"<[8589764.0, 8864142.0]>",0x75a484ec2fefcd245ea808120a12f6fbec8447d7,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1666,1666,"<[8589764.0, 8864142.0]>",0x5b1d46a7d09464dd72a04cc83da707071081941a,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1667,1667,"<[8589764.0, 8864142.0]>",0xf0e43143569748d3e84b103f757e38f59dffaaa5,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1668,1668,"<[8589764.0, 8864142.0]>",0x14d82c820df82b8f3b31a3916615a1e33c7e8ab1,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1669,1669,"<[8589764.0, 8864142.0]>",0xa93d161f53793d21d1cba2eea4a5a20aaa13a4ce,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1670,1670,"<[8589764.0, 8864142.0]>",0x2b3cc9b9b9981705d55e0d4a86a3f35fcf77d132,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1671,1671,"<[8589764.0, 8864142.0]>",0x01162806e737701ac58b3290d508ebf35eb74d10,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1672,1672,"<[8589764.0, 8864142.0]>",0x6f3c8f7470e6aaaeaba08d3605e146730c50d977,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1673,1673,"<[8589764.0, 8864142.0]>",0x659d5353285f79df2af2d06cf249ff482c203385,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1674,1674,"<[8589764.0, 8864142.0]>",0xe1d0299c47cf9cda46c14e926413dbc4b4f389dd,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1675,1675,"<[8589764.0, 8864142.0]>",0xcce360766383a0fb1885a8c94d45b83ce6fc0d4d,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1676,1676,"<[8589764.0, 8864142.0]>",0xe9293724225de41f2a8d3d971d82e068f5f0fbd7,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1677,1677,"<[8589764.0, 8864142.0]>",0x553712e05800ef6aa17b4500f8a8a834c564a683,8589764,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1678,1678,"<[8589766.0, 8864142.0]>",0xf17510b36b188062473dbb9ca92fb2e0f0f6846e,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1679,1679,"<[8589766.0, 8864142.0]>",0x78dea1511bac642ede4e2ac92e8a4d8c2eaf2180,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1680,1680,"<[8589766.0, 8864142.0]>",0xf92f805ee34dbd4628653e132c759decce2d054d,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1681,1681,"<[8589766.0, 8864142.0]>",0x2a4dc2ca0be4f08f36d6e31b60646fe3b9a8c53d,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1682,1682,"<[8589766.0, 8864142.0]>",0xacf0845a0f80c5bf1f60da4b6e6730300aa09eb3,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1683,1683,"<[8589766.0, 8864142.0]>",0xb9741710c21f50c2fa8572b4074ad54e3f4772fb,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1684,1684,"<[8589766.0, 8864142.0]>",0x6df81fc59a8c12f6d05aa08c96fa73f29cf06cbd,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1685,1685,"<[8589766.0, 8864142.0]>",0x362aed48c8f548c88460ed47672a7a1b316376ce,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1686,1686,"<[8589766.0, 8864142.0]>",0x3966c30f0a67950be69485537db2713a4f9eb2f9,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1687,1687,"<[8589766.0, 8864142.0]>",0x8db6ab50a50cf68a3bb4c46b494c7d0fe630cbb3,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1688,1688,"<[8589766.0, 8864142.0]>",0xb2dbf16ae1b467ef43f1e666a17ee0537280098f,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1689,1689,"<[8589766.0, 8864142.0]>",0xd545b0f95379d3b162807a468075149460a86f62,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1690,1690,"<[8589766.0, 8864142.0]>",0xf02250ed1eb56fb74b2fc64ee8ef2ae697e1e473,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1691,1691,"<[8589766.0, 8864142.0]>",0xa97d63e364bf423598c3f6d81035e5fdb67b8598,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1692,1692,"<[8589766.0, 8864142.0]>",0xa3b0b8bef99e3964fda1e18e146d176aa788059a,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1693,1693,"<[8589766.0, 8864142.0]>",0x518ba1af4dd55fbb317029a4c715094fb44f6ab4,8589766,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1694,1694,"<[8589768.0, 8864142.0]>",0xf4d683919933065168f4f63957c2b20e022c1555,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1695,1695,"<[8589768.0, 8864142.0]>",0x28be0c918b0471f7d504c0ffef8d04a82a1712bd,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1696,1696,"<[8589768.0, 8864142.0]>",0xa7b0fbc5e91137db3fbe1c9ae866ccf963f7bec0,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1697,1697,"<[8589768.0, 8864142.0]>",0x50e536b0ce33ac907f31125273dfa2b881b820df,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1698,1698,"<[8589768.0, 8864142.0]>",0xb4b4efe04e44fac43ed848d8f1b558a781afa1c2,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1699,1699,"<[8589768.0, 8864142.0]>",0x827fad27ad5d92928815f2c191d47d7b2d73722b,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1700,1700,"<[8589768.0, 8864142.0]>",0x62d33ed25e7c5fc7bf9a23144394cb212edf46fa,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1701,1701,"<[8589768.0, 8864142.0]>",0xf487be42738a3b32d9fa1839c07150da90e25cdb,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1702,1702,"<[8589768.0, 8864142.0]>",0xbe14a2ae7bf5a60ee252f7ed45543aed2f284449,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1703,1703,"<[8589768.0, 8864142.0]>",0x800148ac52234b540c3a50b3385851d165ac4702,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1704,1704,"<[8589768.0, 8864142.0]>",0x817ea596b91cc9bef718756e03196cbfeb64d84e,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1705,1705,"<[8589768.0, 8864142.0]>",0xe779c8ecb5b36fa8f11500d42c32c6b93f644895,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1706,1706,"<[8589768.0, 8864142.0]>",0xf2e260667acc456a479733a7379e3e5f4e690a1a,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1707,1707,"<[8589768.0, 8864142.0]>",0xa63d909296cfe5689a85ec903192ba7b6a29d43b,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1708,1708,"<[8589768.0, 8864142.0]>",0x0cef6a31b2c20612bad3c832f4441c923c421f06,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1709,1709,"<[8589768.0, 8864142.0]>",0x85af5d0fa688107155b5bc1eb842f91508d5010e,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1710,1710,"<[8589768.0, 8864142.0]>",0x454271531f53220c229c070dac24e13d10da7f86,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1711,1711,"<[8589768.0, 8864142.0]>",0xb56cb36f889a91c68b24c5f9c6d1afa35c4c17f3,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1712,1712,"<[8589768.0, 8864142.0]>",0xd1c20229ea934769e270b51d0f6b0efc9ce2b29c,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1713,1713,"<[8589768.0, 8864142.0]>",0xd9f0b9e0ea421e4d7767fbb77c97d2b0191b3e80,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1714,1714,"<[8589768.0, 8864142.0]>",0xe2151b98ecca6ba4e11d20719172b0f92f43a4c6,8589768,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1715,1715,"<[8589771.0, 8864142.0]>",0x1dfff0a62883a08e7e3e43fbdd9514cf09d86202,8589771,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1716,1716,"<[8589771.0, 8864142.0]>",0xb16f782c13840c8847d607283acc3364e2741a28,8589771,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1717,1717,"<[8589771.0, 8864142.0]>",0x601639192454dfeb26a7ef5467f543dc3c677703,8589771,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
1718,1718,"<[8589771.0, 8864142.0]>",0xe573d59ed48605f5061f4bf5d28479bfb6045258,8589771,8864142,1,0.000113,0.08928,0.015743,8570805,0.002375,1,0,1,1,0,1,0,0,0,0,0.000078,0
